Date	Open	Change %
08/29/1950	18.54	0.05%
08/30/1950	18.43	-0.59%
08/31/1950	18.42	-0.05%
09/01/1950	18.55	0.71%
09/05/1950	18.68	0.70%
09/06/1950	18.54	-0.75%
09/07/1950	18.59	0.27%
09/08/1950	18.75	0.86%
09/11/1950	18.61	-0.75%
09/12/1950	18.87	1.40%
09/13/1950	19.09	1.17%
09/14/1950	19.18	0.47%
09/15/1950	19.29	0.57%
09/18/1950	19.37	0.41%
09/19/1950	19.31	-0.31%
09/20/1950	19.21	-0.52%
09/21/1950	19.37	0.83%
09/22/1950	19.44	0.36%
09/25/1950	19.42	-0.10%
09/26/1950	19.14	-1.44%
09/27/1950	19.41	1.41%
09/28/1950	19.42	0.05%
09/29/1950	19.45	0.15%
10/02/1950	19.69	1.23%
10/03/1950	19.66	-0.15%
10/04/1950	20.0	1.73%
10/05/1950	19.89	-0.55%
10/06/1950	20.12	1.16%
10/09/1950	20.0	-0.60%
10/10/1950	19.78	-1.10%
10/11/1950	19.86	0.40%
10/13/1950	19.85	-0.05%
10/16/1950	19.71	-0.71%
10/17/1950	19.89	0.91%
10/18/1950	20.01	0.60%
10/19/1950	20.02	0.05%
10/20/1950	19.96	-0.30%
10/23/1950	19.96	0.00%
10/24/1950	20.08	0.60%
10/25/1950	20.05	-0.15%
10/26/1950	19.61	-2.19%
10/27/1950	19.77	0.82%
10/30/1950	19.61	-0.81%
10/31/1950	19.53	-0.41%
11/01/1950	19.56	0.15%
11/02/1950	19.73	0.87%
11/03/1950	19.85	0.61%
11/06/1950	19.36	-2.47%
11/08/1950	19.56	1.03%
11/09/1950	19.79	1.18%
11/10/1950	19.94	0.76%
11/13/1950	20.01	0.35%
11/14/1950	19.86	-0.75%
11/15/1950	19.82	-0.20%
11/16/1950	19.72	-0.50%
11/17/1950	19.86	0.71%
11/20/1950	19.93	0.35%
11/21/1950	19.88	-0.25%
11/22/1950	20.16	1.41%
11/24/1950	20.32	0.79%
11/27/1950	20.18	-0.69%
11/28/1950	19.56	-3.07%
11/29/1950	19.37	-0.97%
11/30/1950	19.51	0.72%
12/01/1950	19.66	0.77%
12/04/1950	19.0	-3.36%
12/05/1950	19.31	1.63%
12/06/1950	19.45	0.73%
12/07/1950	19.4	-0.26%
12/08/1950	19.4	0.00%
12/11/1950	19.72	1.65%
12/12/1950	19.68	-0.20%
12/13/1950	19.67	-0.05%
12/14/1950	19.43	-1.22%
12/15/1950	19.33	-0.51%
12/18/1950	19.85	2.69%
12/19/1950	19.96	0.55%
12/20/1950	19.97	0.05%
12/21/1950	19.98	0.05%
12/22/1950	20.07	0.45%
12/26/1950	19.92	-0.75%
12/27/1950	20.3	1.91%
12/28/1950	20.38	0.39%
12/29/1950	20.43	0.25%
01/02/1951	20.77	1.66%
01/03/1951	20.69	-0.39%
01/04/1951	20.87	0.87%
01/05/1951	20.87	0.00%
01/08/1951	21.0	0.62%
01/09/1951	21.12	0.57%
01/10/1951	20.85	-1.28%
01/11/1951	21.19	1.63%
01/12/1951	21.11	-0.38%
01/15/1951	21.3	0.90%
01/16/1951	21.46	0.75%
01/17/1951	21.55	0.42%
01/18/1951	21.4	-0.70%
01/19/1951	21.36	-0.19%
01/22/1951	21.18	-0.84%
01/23/1951	21.26	0.38%
01/24/1951	21.16	-0.47%
01/25/1951	21.03	-0.61%
01/26/1951	21.26	1.09%
01/29/1951	21.67	1.93%
01/30/1951	21.74	0.32%
01/31/1951	21.66	-0.37%
02/01/1951	21.77	0.51%
02/02/1951	21.96	0.87%
02/05/1951	22.2	1.09%
02/06/1951	22.12	-0.36%
02/07/1951	21.99	-0.59%
02/08/1951	22.09	0.45%
02/09/1951	22.17	0.36%
02/13/1951	22.18	0.05%
02/14/1951	22.12	-0.27%
02/15/1951	22.0	-0.54%
02/16/1951	22.13	0.59%
02/19/1951	21.83	-1.36%
02/20/1951	21.79	-0.18%
02/21/1951	21.86	0.32%
02/23/1951	21.92	0.27%
02/26/1951	21.93	0.05%
02/27/1951	21.76	-0.78%
02/28/1951	21.8	0.18%
03/01/1951	21.85	0.23%
03/02/1951	21.93	0.37%
03/05/1951	21.79	-0.64%
03/06/1951	21.79	0.00%
03/07/1951	21.86	0.32%
03/08/1951	21.95	0.41%
03/09/1951	21.95	0.00%
03/12/1951	21.7	-1.14%
03/13/1951	21.41	-1.34%
03/14/1951	21.25	-0.75%
03/15/1951	21.29	0.19%
03/16/1951	21.64	1.64%
03/19/1951	21.56	-0.37%
03/20/1951	21.52	-0.19%
03/21/1951	21.64	0.56%
03/22/1951	21.73	0.42%
03/26/1951	21.53	-0.92%
03/27/1951	21.51	-0.09%
03/28/1951	21.26	-1.16%
03/29/1951	21.33	0.33%
03/30/1951	21.48	0.70%
04/02/1951	21.32	-0.74%
04/03/1951	21.26	-0.28%
04/04/1951	21.4	0.66%
04/05/1951	21.69	1.36%
04/06/1951	21.72	0.14%
04/09/1951	21.68	-0.18%
04/10/1951	21.65	-0.14%
04/11/1951	21.64	-0.05%
04/12/1951	21.83	0.88%
04/13/1951	22.09	1.19%
04/16/1951	22.04	-0.23%
04/17/1951	22.09	0.23%
04/18/1951	22.13	0.18%
04/19/1951	22.04	-0.41%
04/20/1951	22.04	0.00%
04/23/1951	22.05	0.05%
04/24/1951	21.96	-0.41%
04/25/1951	21.97	0.05%
04/26/1951	22.16	0.86%
04/27/1951	22.39	1.04%
04/30/1951	22.43	0.18%
05/01/1951	22.53	0.45%
05/02/1951	22.62	0.40%
05/03/1951	22.81	0.84%
05/04/1951	22.77	-0.18%
05/07/1951	22.63	-0.61%
05/08/1951	22.61	-0.09%
05/09/1951	22.64	0.13%
05/10/1951	22.51	-0.57%
05/11/1951	22.33	-0.80%
05/14/1951	22.18	-0.67%
05/15/1951	21.76	-1.89%
05/16/1951	21.69	-0.32%
05/17/1951	21.91	1.01%
05/18/1951	21.51	-1.83%
05/21/1951	21.46	-0.23%
05/22/1951	21.36	-0.47%
05/23/1951	21.16	-0.94%
05/24/1951	21.05	-0.52%
05/25/1951	21.03	-0.10%
05/28/1951	21.21	0.86%
05/29/1951	21.35	0.66%
05/31/1951	21.52	0.80%
06/01/1951	21.48	-0.19%
06/04/1951	21.24	-1.12%
06/05/1951	21.33	0.42%
06/06/1951	21.48	0.70%
06/07/1951	21.56	0.37%
06/08/1951	21.49	-0.32%
06/11/1951	21.61	0.56%
06/12/1951	21.52	-0.42%
06/13/1951	21.55	0.14%
06/14/1951	21.84	1.35%
06/15/1951	22.04	0.92%
06/18/1951	22.05	0.05%
06/19/1951	22.02	-0.14%
06/20/1951	21.91	-0.50%
06/21/1951	21.78	-0.59%
06/22/1951	21.55	-1.06%
06/25/1951	21.29	-1.21%
06/26/1951	21.3	0.05%
06/27/1951	21.37	0.33%
06/28/1951	21.1	-1.26%
06/29/1951	20.96	-0.66%
07/02/1951	21.1	0.67%
07/03/1951	21.23	0.62%
07/05/1951	21.64	1.93%
07/06/1951	21.64	0.00%
07/09/1951	21.73	0.42%
07/10/1951	21.63	-0.46%
07/11/1951	21.68	0.23%
07/12/1951	21.8	0.55%
07/13/1951	21.98	0.83%
07/16/1951	21.73	-1.14%
07/17/1951	21.92	0.87%
07/18/1951	21.88	-0.18%
07/19/1951	21.84	-0.18%
07/20/1951	21.88	0.18%
07/23/1951	22.1	1.01%
07/24/1951	22.44	1.54%
07/25/1951	22.32	-0.53%
07/26/1951	22.47	0.67%
07/27/1951	22.53	0.27%
07/30/1951	22.63	0.44%
07/31/1951	22.4	-1.02%
08/01/1951	22.51	0.49%
08/02/1951	22.82	1.38%
08/03/1951	22.85	0.13%
08/06/1951	23.01	0.70%
08/07/1951	23.03	0.09%
08/08/1951	22.93	-0.43%
08/09/1951	22.84	-0.39%
08/10/1951	22.79	-0.22%
08/13/1951	22.8	0.04%
08/14/1951	22.7	-0.44%
08/15/1951	22.79	0.40%
08/16/1951	22.87	0.35%
08/17/1951	22.94	0.31%
08/20/1951	22.93	-0.04%
08/21/1951	22.83	-0.44%
08/22/1951	22.75	-0.35%
08/23/1951	22.9	0.66%
08/24/1951	22.88	-0.09%
08/27/1951	22.85	-0.13%
08/28/1951	22.9	0.22%
08/29/1951	23.08	0.79%
08/30/1951	23.24	0.69%
08/31/1951	23.28	0.17%
09/04/1951	23.28	0.00%
09/05/1951	23.42	0.60%
09/06/1951	23.47	0.21%
09/07/1951	23.53	0.26%
09/10/1951	23.62	0.38%
09/11/1951	23.5	-0.51%
09/12/1951	23.6	0.43%
09/13/1951	23.71	0.47%
09/14/1951	23.69	-0.08%
09/17/1951	23.62	-0.30%
09/18/1951	23.59	-0.13%
09/19/1951	23.59	0.00%
09/20/1951	23.57	-0.08%
09/21/1951	23.4	-0.72%
09/24/1951	23.3	-0.43%
09/25/1951	23.38	0.34%
09/26/1951	23.4	0.09%
09/27/1951	23.27	-0.56%
09/28/1951	23.26	-0.04%
10/01/1951	23.47	0.90%
10/02/1951	23.64	0.72%
10/03/1951	23.79	0.63%
10/04/1951	23.72	-0.29%
10/05/1951	23.78	0.25%
10/08/1951	23.75	-0.13%
10/09/1951	23.65	-0.42%
10/10/1951	23.61	-0.17%
10/11/1951	23.7	0.38%
10/15/1951	23.85	0.63%
10/16/1951	23.77	-0.34%
10/17/1951	23.69	-0.34%
10/18/1951	23.67	-0.08%
10/19/1951	23.32	-1.48%
10/22/1951	22.75	-2.44%
10/23/1951	22.84	0.40%
10/24/1951	23.03	0.83%
10/25/1951	22.96	-0.30%
10/26/1951	22.81	-0.65%
10/29/1951	22.69	-0.53%
10/30/1951	22.66	-0.13%
10/31/1951	22.94	1.24%
11/01/1951	23.1	0.70%
11/02/1951	22.93	-0.74%
11/05/1951	22.82	-0.48%
11/07/1951	22.49	-1.45%
11/08/1951	22.47	-0.09%
11/09/1951	22.75	1.25%
11/13/1951	22.79	0.18%
11/14/1951	22.85	0.26%
11/15/1951	22.84	-0.04%
11/16/1951	22.82	-0.09%
11/19/1951	22.73	-0.39%
11/20/1951	22.68	-0.22%
11/21/1951	22.64	-0.18%
11/23/1951	22.4	-1.06%
11/26/1951	22.43	0.13%
11/27/1951	22.66	1.03%
11/28/1951	22.61	-0.22%
11/29/1951	22.67	0.27%
11/30/1951	22.88	0.93%
12/03/1951	23.01	0.57%
12/04/1951	23.14	0.56%
12/05/1951	23.07	-0.30%
12/06/1951	23.34	1.17%
12/07/1951	23.38	0.17%
12/10/1951	23.42	0.17%
12/11/1951	23.3	-0.51%
12/12/1951	23.37	0.30%
12/13/1951	23.39	0.09%
12/14/1951	23.37	-0.09%
12/17/1951	23.41	0.17%
12/18/1951	23.49	0.34%
12/19/1951	23.57	0.34%
12/20/1951	23.57	0.00%
12/21/1951	23.51	-0.25%
12/24/1951	23.54	0.13%
12/26/1951	23.44	-0.42%
12/27/1951	23.65	0.90%
12/28/1951	23.69	0.17%
12/31/1951	23.77	0.34%
01/02/1952	23.8	0.13%
01/03/1952	23.88	0.34%
01/04/1952	23.92	0.17%
01/07/1952	23.91	-0.04%
01/08/1952	23.82	-0.38%
01/09/1952	23.74	-0.34%
01/10/1952	23.86	0.51%
01/11/1952	23.98	0.50%
01/14/1952	24.16	0.75%
01/15/1952	24.06	-0.41%
01/16/1952	24.09	0.12%
01/17/1952	24.2	0.46%
01/18/1952	24.25	0.21%
01/21/1952	24.46	0.87%
01/22/1952	24.66	0.82%
01/23/1952	24.54	-0.49%
01/24/1952	24.56	0.08%
01/25/1952	24.55	-0.04%
01/28/1952	24.61	0.24%
01/29/1952	24.57	-0.16%
01/30/1952	24.23	-1.38%
01/31/1952	24.14	-0.37%
02/01/1952	24.3	0.66%
02/04/1952	24.12	-0.74%
02/05/1952	24.11	-0.04%
02/06/1952	24.18	0.29%
02/07/1952	24.11	-0.29%
02/08/1952	24.24	0.54%
02/11/1952	24.11	-0.54%
02/13/1952	23.92	-0.79%
02/14/1952	23.87	-0.21%
02/15/1952	23.86	-0.04%
02/18/1952	23.74	-0.50%
02/19/1952	23.36	-1.60%
02/20/1952	23.09	-1.16%
02/21/1952	23.16	0.30%
02/25/1952	23.23	0.30%
02/26/1952	23.15	-0.34%
02/27/1952	23.18	0.13%
02/28/1952	23.29	0.47%
02/29/1952	23.26	-0.13%
03/03/1952	23.29	0.13%
03/04/1952	23.68	1.67%
03/05/1952	23.71	0.13%
03/06/1952	23.69	-0.08%
03/07/1952	23.72	0.13%
03/10/1952	23.6	-0.51%
03/11/1952	23.62	0.08%
03/12/1952	23.73	0.47%
03/13/1952	23.75	0.08%
03/14/1952	23.75	0.00%
03/17/1952	23.92	0.72%
03/18/1952	23.87	-0.21%
03/19/1952	23.82	-0.21%
03/20/1952	23.89	0.29%
03/21/1952	23.93	0.17%
03/24/1952	23.93	0.00%
03/25/1952	23.79	-0.59%
03/26/1952	23.78	-0.04%
03/27/1952	23.99	0.88%
03/28/1952	24.18	0.79%
03/31/1952	24.37	0.79%
04/01/1952	24.18	-0.78%
04/02/1952	24.12	-0.25%
04/03/1952	24.12	0.00%
04/04/1952	24.02	-0.41%
04/07/1952	23.8	-0.92%
04/08/1952	23.91	0.46%
04/09/1952	23.94	0.13%
04/10/1952	24.11	0.71%
04/14/1952	23.95	-0.66%
04/15/1952	23.65	-1.25%
04/16/1952	23.58	-0.30%
04/17/1952	23.41	-0.72%
04/18/1952	23.5	0.38%
04/21/1952	23.69	0.81%
04/22/1952	23.58	-0.46%
04/23/1952	23.48	-0.42%
04/24/1952	23.43	-0.21%
04/25/1952	23.54	0.47%
04/28/1952	23.55	0.04%
04/29/1952	23.49	-0.25%
04/30/1952	23.32	-0.72%
05/01/1952	23.17	-0.64%
05/02/1952	23.56	1.68%
05/05/1952	23.66	0.42%
05/06/1952	23.67	0.04%
05/07/1952	23.81	0.59%
05/08/1952	23.86	0.21%
05/09/1952	23.84	-0.08%
05/12/1952	23.75	-0.38%
05/13/1952	23.78	0.13%
05/14/1952	23.68	-0.42%
05/15/1952	23.6	-0.34%
05/16/1952	23.56	-0.17%
05/19/1952	23.61	0.21%
05/20/1952	23.74	0.55%
05/21/1952	23.78	0.17%
05/22/1952	23.91	0.55%
05/23/1952	23.89	-0.08%
05/26/1952	23.94	0.21%
05/27/1952	23.88	-0.25%
05/28/1952	23.84	-0.17%
05/29/1952	23.86	0.08%
06/02/1952	23.8	-0.25%
06/03/1952	23.78	-0.08%
06/04/1952	23.95	0.71%
06/05/1952	24.1	0.63%
06/06/1952	24.26	0.66%
06/09/1952	24.37	0.45%
06/10/1952	24.23	-0.57%
06/11/1952	24.31	0.33%
06/12/1952	24.31	0.00%
06/13/1952	24.37	0.25%
06/16/1952	24.3	-0.29%
06/17/1952	24.33	0.12%
06/18/1952	24.43	0.41%
06/19/1952	24.51	0.33%
06/20/1952	24.59	0.33%
06/23/1952	24.56	-0.12%
06/24/1952	24.6	0.16%
06/25/1952	24.66	0.24%
06/26/1952	24.75	0.36%
06/27/1952	24.83	0.32%
06/30/1952	24.96	0.52%
07/01/1952	25.12	0.64%
07/02/1952	25.06	-0.24%
07/03/1952	25.05	-0.04%
07/07/1952	24.97	-0.32%
07/08/1952	24.96	-0.04%
07/09/1952	24.86	-0.40%
07/10/1952	24.81	-0.20%
07/11/1952	24.98	0.69%
07/14/1952	25.03	0.20%
07/15/1952	25.16	0.52%
07/16/1952	25.16	0.00%
07/17/1952	25.05	-0.44%
07/18/1952	24.85	-0.80%
07/21/1952	24.95	0.40%
07/22/1952	25.0	0.20%
07/23/1952	25.11	0.44%
07/24/1952	25.24	0.52%
07/25/1952	25.16	-0.32%
07/28/1952	25.2	0.16%
07/29/1952	25.26	0.24%
07/30/1952	25.37	0.44%
07/31/1952	25.4	0.12%
08/01/1952	25.45	0.20%
08/04/1952	25.43	-0.08%
08/05/1952	25.46	0.12%
08/06/1952	25.44	-0.08%
08/07/1952	25.52	0.31%
08/08/1952	25.55	0.12%
08/11/1952	25.52	-0.12%
08/12/1952	25.31	-0.82%
08/13/1952	25.28	-0.12%
08/14/1952	25.28	0.00%
08/15/1952	25.2	-0.32%
08/18/1952	24.94	-1.03%
08/19/1952	24.89	-0.20%
08/20/1952	24.95	0.24%
08/21/1952	24.98	0.12%
08/22/1952	24.99	0.04%
08/25/1952	24.87	-0.48%
08/26/1952	24.83	-0.16%
08/27/1952	24.94	0.44%
08/28/1952	24.97	0.12%
08/29/1952	25.03	0.24%
09/02/1952	25.15	0.48%
09/03/1952	25.25	0.40%
09/04/1952	25.24	-0.04%
09/05/1952	25.21	-0.12%
09/08/1952	25.11	-0.40%
09/09/1952	24.86	-1.00%
09/10/1952	24.69	-0.68%
09/11/1952	24.72	0.12%
09/12/1952	24.71	-0.04%
09/15/1952	24.45	-1.05%
09/16/1952	24.53	0.33%
09/17/1952	24.58	0.20%
09/18/1952	24.51	-0.28%
09/19/1952	24.57	0.24%
09/22/1952	24.59	0.08%
09/23/1952	24.7	0.45%
09/24/1952	24.79	0.36%
09/25/1952	24.81	0.08%
09/26/1952	24.73	-0.32%
09/29/1952	24.68	-0.20%
09/30/1952	24.54	-0.57%
10/01/1952	24.48	-0.24%
10/02/1952	24.52	0.16%
10/03/1952	24.5	-0.08%
10/06/1952	24.44	-0.24%
10/07/1952	24.4	-0.16%
10/08/1952	24.58	0.74%
10/09/1952	24.57	-0.04%
10/10/1952	24.55	-0.08%
10/14/1952	24.48	-0.29%
10/15/1952	24.06	-1.72%
10/16/1952	23.91	-0.62%
10/17/1952	24.2	1.21%
10/20/1952	24.13	-0.29%
10/21/1952	24.07	-0.25%
10/22/1952	23.8	-1.12%
10/23/1952	23.87	0.29%
10/24/1952	24.03	0.67%
10/27/1952	24.09	0.25%
10/28/1952	24.13	0.17%
10/29/1952	24.15	0.08%
10/30/1952	24.15	0.00%
10/31/1952	24.52	1.53%
11/03/1952	24.6	0.33%
11/05/1952	24.67	0.28%
11/06/1952	24.77	0.41%
11/07/1952	24.78	0.04%
11/10/1952	24.77	-0.04%
11/12/1952	24.65	-0.48%
11/13/1952	24.71	0.24%
11/14/1952	24.75	0.16%
11/17/1952	24.8	0.20%
11/18/1952	25.16	1.45%
11/19/1952	25.33	0.68%
11/20/1952	25.28	-0.20%
11/21/1952	25.27	-0.04%
11/24/1952	25.42	0.59%
11/25/1952	25.36	-0.24%
11/26/1952	25.52	0.63%
11/28/1952	25.66	0.55%
12/01/1952	25.68	0.08%
12/02/1952	25.74	0.23%
12/03/1952	25.71	-0.12%
12/04/1952	25.61	-0.39%
12/05/1952	25.62	0.04%
12/08/1952	25.76	0.55%
12/09/1952	25.93	0.66%
12/10/1952	25.98	0.19%
12/11/1952	25.96	-0.08%
12/12/1952	26.04	0.31%
12/15/1952	26.04	0.00%
12/16/1952	26.07	0.12%
12/17/1952	26.04	-0.12%
12/18/1952	26.03	-0.04%
12/19/1952	26.15	0.46%
12/22/1952	26.3	0.57%
12/23/1952	26.19	-0.42%
12/24/1952	26.21	0.08%
12/26/1952	26.25	0.15%
12/29/1952	26.4	0.57%
12/30/1952	26.59	0.72%
12/31/1952	26.57	-0.08%
01/02/1953	26.54	-0.11%
01/05/1953	26.66	0.45%
01/06/1953	26.48	-0.68%
01/07/1953	26.37	-0.42%
01/08/1953	26.33	-0.15%
01/09/1953	26.08	-0.95%
01/12/1953	25.86	-0.84%
01/13/1953	26.02	0.62%
01/14/1953	26.08	0.23%
01/15/1953	26.13	0.19%
01/16/1953	26.02	-0.42%
01/19/1953	26.01	-0.04%
01/20/1953	26.14	0.50%
01/21/1953	26.09	-0.19%
01/22/1953	26.12	0.11%
01/23/1953	26.07	-0.19%
01/26/1953	26.02	-0.19%
01/27/1953	26.05	0.12%
01/28/1953	26.13	0.31%
01/29/1953	26.2	0.27%
01/30/1953	26.38	0.69%
02/02/1953	26.51	0.49%
02/03/1953	26.54	0.11%
02/04/1953	26.42	-0.45%
02/05/1953	26.15	-1.02%
02/06/1953	26.51	1.38%
02/09/1953	25.69	-3.09%
02/10/1953	25.62	-0.27%
02/11/1953	25.64	0.08%
02/13/1953	25.74	0.39%
02/16/1953	25.65	-0.35%
02/17/1953	25.5	-0.58%
02/18/1953	25.48	-0.08%
02/19/1953	25.57	0.35%
02/20/1953	25.63	0.23%
02/24/1953	25.75	0.47%
02/25/1953	25.91	0.62%
02/26/1953	25.95	0.15%
02/27/1953	25.9	-0.19%
03/02/1953	25.93	0.12%
03/03/1953	26.0	0.27%
03/04/1953	25.78	-0.85%
03/05/1953	25.79	0.04%
03/06/1953	25.84	0.19%
03/09/1953	25.83	-0.04%
03/10/1953	25.91	0.31%
03/11/1953	26.12	0.81%
03/12/1953	26.13	0.04%
03/13/1953	26.18	0.19%
03/16/1953	26.22	0.15%
03/17/1953	26.33	0.42%
03/18/1953	26.24	-0.34%
03/19/1953	26.22	-0.08%
03/20/1953	26.18	-0.15%
03/23/1953	26.02	-0.61%
03/24/1953	26.17	0.58%
03/25/1953	26.1	-0.27%
03/26/1953	25.95	-0.57%
03/27/1953	25.99	0.15%
03/30/1953	25.61	-1.46%
03/31/1953	25.29	-1.25%
04/01/1953	25.25	-0.16%
04/02/1953	25.23	-0.08%
04/06/1953	24.61	-2.46%
04/07/1953	24.71	0.41%
04/08/1953	24.93	0.89%
04/09/1953	24.88	-0.20%
04/10/1953	24.82	-0.24%
04/13/1953	24.77	-0.20%
04/14/1953	24.86	0.36%
04/15/1953	24.96	0.40%
04/16/1953	24.91	-0.20%
04/17/1953	24.62	-1.16%
04/20/1953	24.73	0.45%
04/21/1953	24.67	-0.24%
04/22/1953	24.46	-0.85%
04/23/1953	24.19	-1.10%
04/24/1953	24.2	0.04%
04/27/1953	24.34	0.58%
04/28/1953	24.52	0.74%
04/29/1953	24.68	0.65%
04/30/1953	24.62	-0.24%
05/01/1953	24.73	0.45%
05/04/1953	25.0	1.09%
05/05/1953	25.03	0.12%
05/06/1953	25.0	-0.12%
05/07/1953	24.9	-0.40%
05/08/1953	24.9	0.00%
05/11/1953	24.91	0.04%
05/12/1953	24.74	-0.68%
05/13/1953	24.71	-0.12%
05/14/1953	24.85	0.57%
05/15/1953	24.84	-0.04%
05/18/1953	24.75	-0.36%
05/19/1953	24.7	-0.20%
05/20/1953	24.93	0.93%
05/21/1953	25.06	0.52%
05/22/1953	25.03	-0.12%
05/25/1953	24.99	-0.16%
05/26/1953	24.87	-0.48%
05/27/1953	24.64	-0.92%
05/28/1953	24.46	-0.73%
05/29/1953	24.54	0.33%
06/01/1953	24.15	-1.59%
06/02/1953	24.22	0.29%
06/03/1953	24.18	-0.17%
06/04/1953	24.03	-0.62%
06/05/1953	24.09	0.25%
06/08/1953	24.01	-0.33%
06/09/1953	23.6	-1.71%
06/10/1953	23.54	-0.25%
06/11/1953	23.75	0.89%
06/12/1953	23.82	0.29%
06/15/1953	23.62	-0.84%
06/16/1953	23.55	-0.30%
06/17/1953	23.85	1.27%
06/18/1953	23.84	-0.04%
06/19/1953	23.84	0.00%
06/22/1953	23.96	0.50%
06/23/1953	24.12	0.67%
06/24/1953	24.09	-0.12%
06/25/1953	24.19	0.42%
06/26/1953	24.21	0.08%
06/29/1953	24.14	-0.29%
06/30/1953	24.14	0.00%
07/01/1953	24.24	0.41%
07/02/1953	24.31	0.29%
07/03/1953	24.36	0.21%
07/06/1953	24.38	0.08%
07/07/1953	24.51	0.53%
07/08/1953	24.5	-0.04%
07/09/1953	24.43	-0.29%
07/10/1953	24.41	-0.08%
07/13/1953	24.17	-0.98%
07/14/1953	24.08	-0.37%
07/15/1953	24.15	0.29%
07/16/1953	24.18	0.12%
07/17/1953	24.35	0.70%
07/20/1953	24.22	-0.53%
07/21/1953	24.16	-0.25%
07/22/1953	24.19	0.12%
07/23/1953	24.23	0.17%
07/24/1953	24.23	0.00%
07/27/1953	24.07	-0.66%
07/28/1953	24.11	0.17%
07/29/1953	24.26	0.62%
07/30/1953	24.49	0.95%
07/31/1953	24.75	1.06%
08/03/1953	24.84	0.36%
08/04/1953	24.78	-0.24%
08/05/1953	24.68	-0.40%
08/06/1953	24.8	0.49%
08/07/1953	24.78	-0.08%
08/10/1953	24.75	-0.12%
08/11/1953	24.72	-0.12%
08/12/1953	24.78	0.24%
08/13/1953	24.73	-0.20%
08/14/1953	24.62	-0.44%
08/17/1953	24.56	-0.24%
08/18/1953	24.46	-0.41%
08/19/1953	24.31	-0.61%
08/20/1953	24.29	-0.08%
08/21/1953	24.35	0.25%
08/24/1953	24.09	-1.07%
08/25/1953	23.93	-0.66%
08/26/1953	23.86	-0.29%
08/27/1953	23.79	-0.29%
08/28/1953	23.74	-0.21%
08/31/1953	23.32	-1.77%
09/01/1953	23.42	0.43%
09/02/1953	23.56	0.60%
09/03/1953	23.51	-0.21%
09/04/1953	23.57	0.26%
09/08/1953	23.61	0.17%
09/09/1953	23.65	0.17%
09/10/1953	23.41	-1.01%
09/11/1953	23.14	-1.15%
09/14/1953	22.71	-1.86%
09/15/1953	22.9	0.84%
09/16/1953	23.01	0.48%
09/17/1953	23.07	0.26%
09/18/1953	22.95	-0.52%
09/21/1953	22.88	-0.31%
09/22/1953	23.2	1.40%
09/23/1953	23.23	0.13%
09/24/1953	23.24	0.04%
09/25/1953	23.3	0.26%
09/28/1953	23.45	0.64%
09/29/1953	23.49	0.17%
09/30/1953	23.35	-0.60%
10/01/1953	23.49	0.60%
10/02/1953	23.59	0.43%
10/05/1953	23.48	-0.47%
10/06/1953	23.39	-0.38%
10/07/1953	23.58	0.81%
10/08/1953	23.62	0.17%
10/09/1953	23.66	0.17%
10/13/1953	23.57	-0.38%
10/14/1953	23.68	0.47%
10/15/1953	23.95	1.14%
10/16/1953	24.14	0.79%
10/19/1953	24.16	0.08%
10/20/1953	24.17	0.04%
10/21/1953	24.19	0.08%
10/22/1953	24.3	0.45%
10/23/1953	24.35	0.21%
10/26/1953	24.31	-0.16%
10/27/1953	24.26	-0.21%
10/28/1953	24.29	0.12%
10/29/1953	24.58	1.19%
10/30/1953	24.54	-0.16%
11/02/1953	24.66	0.49%
11/04/1953	24.51	-0.61%
11/05/1953	24.64	0.53%
11/06/1953	24.61	-0.12%
11/09/1953	24.66	0.20%
11/10/1953	24.37	-1.18%
11/12/1953	24.46	0.37%
11/13/1953	24.54	0.33%
11/16/1953	24.38	-0.65%
11/17/1953	24.25	-0.53%
11/18/1953	24.29	0.16%
11/19/1953	24.4	0.45%
11/20/1953	24.44	0.16%
11/23/1953	24.36	-0.33%
11/24/1953	24.5	0.57%
11/25/1953	24.52	0.08%
11/27/1953	24.66	0.57%
11/30/1953	24.76	0.41%
12/01/1953	24.78	0.08%
12/02/1953	24.95	0.69%
12/03/1953	24.97	0.08%
12/04/1953	24.98	0.04%
12/07/1953	24.95	-0.12%
12/08/1953	24.87	-0.32%
12/09/1953	24.84	-0.12%
12/10/1953	24.78	-0.24%
12/11/1953	24.76	-0.08%
12/14/1953	24.69	-0.28%
12/15/1953	24.71	0.08%
12/16/1953	24.96	1.01%
12/17/1953	24.94	-0.08%
12/18/1953	24.99	0.20%
12/21/1953	24.95	-0.16%
12/22/1953	24.76	-0.76%
12/23/1953	24.69	-0.28%
12/24/1953	24.8	0.45%
12/28/1953	24.71	-0.36%
12/29/1953	24.55	-0.65%
12/30/1953	24.76	0.86%
12/31/1953	24.81	0.20%
01/04/1954	24.95	0.56%
01/05/1954	25.1	0.60%
01/06/1954	25.14	0.16%
01/07/1954	25.06	-0.32%
01/08/1954	24.93	-0.52%
01/11/1954	24.8	-0.52%
01/12/1954	24.93	0.52%
01/13/1954	25.07	0.56%
01/14/1954	25.19	0.48%
01/15/1954	25.43	0.95%
01/18/1954	25.43	0.00%
01/19/1954	25.68	0.98%
01/20/1954	25.75	0.27%
01/21/1954	25.79	0.16%
01/22/1954	25.85	0.23%
01/25/1954	25.93	0.31%
